product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/rowlans-comfortable-durable-sport-shoe-snerakers-walking-gym-running-shoes-women/p/itmabb5ee8109f35?pid=SHOHE24JCGP5KPBF&lid=LSTSHOHE24JCGP5KPBFVEMCUO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=7853cea4-4ef3-4d49-93bf-92d9bbc20e24.SHOHE24JCGP5KPBF.SEARCH&ppt=sp&ppn=sp&ssid=bwei8xx3yo0000001753266337750&qH=32e27b1148959538,"comfortable,durable,sport shoe,snerakers,walking & gym Running Shoes For Women",Rowlans ,499,0.87,,
